-0.444444 0 0.0955504 0 0.0553869 0 0.0554425 0 -0.0152791 0 0.125319 
-0.363636 0 0.0556007 0 0.023692 0 0.0247818 0 0.00712687 0 0.0840598 
-0.282828 0 0.0123655 0 0.00150639 0 0.0026136 0 0.00824554 0 0.0408268 
-0.20202 0 0.00742561 0 -0.000963724 0 0.000143795 0 0.00824554 0 0.0358652 
-0.121212 0 0.00713735 0 -0.00110787 0 -3.13546e-07 0 0.00824554 0 0.0355774 
-0.040404 0 0.00713735 0 -0.00110787 0 -3.13546e-07 0 0.00824554 0 0.0355774 
0.040404 0 0.00713735 0 -0.00110787 0 -3.13546e-07 0 0.00824554 0 0.0355774 
0.121212 0 0.00713735 0 -0.00110787 0 -3.13546e-07 0 0.00824554 0 0.0355774 
0.20202 0 0.00684912 0 -0.001252 0 -0.000144425 0 0.00824554 0 0.0352896 
0.282828 0 0.00222422 0 -0.00372188 0 -0.00229944 0 0.00824554 0 0.0313237 
0.363636 0 -0.0409947 0 -0.0258901 0 -0.0244687 0 0.00936417 0 -0.011893 
0.444444 0 -0.0798839 0 -0.0565507 0 -0.0551028 0 0.0317695 0 -0.0507221 
0.525253 0 -0.0507439 0 -0.0565507 0 -0.0551028 0 0.0609095 0 -0.0215729 
0.606061 0 -0.0153249 0 -0.0565507 0 -0.0551028 0 0.0963286 0 0.0138452 
0.686869 0 0.0355656 0 -0.0565507 0 -0.0551028 0 0.147219 0 0.064738 
0.767677 0 0.17665 0 -0.0231506 0 -0.0217218 0 0.221522 0 0.205832 
0.848485 0 0.232859 0 0.00386926 0 0.00529813 0 0.223692 0 0.262089 
0.929293 0 0.244399 0 0.0131782 0 0.0146071 0 0.216614 0 0.273573 
1.0101 0 0.235006 0 0.0138209 0 0.0152499 0 0.205935 0 0.264193 
1.09091 0 0.213088 0 0.00923897 0 0.0106679 0 0.193181 0 0.242296 
1.17172 0 0.18199 0 0.00192446 0 0.00335339 0 0.176712 0 0.211218 
1.25253 0 0.142793 0 -0.000470664 0 0.000958258 0 0.142306 0 0.171959 
1.33333 0 0.0944397 0 -0.00105639 0 0.000372521 0 0.0951236 0 0.12358 
1.41414 0 0.031315 0 -0.00108907 0 0.000339844 0 0.0320642 0 0.0604883 
1.49495 0 -0.0657758 0 -0.00108907 0 0.000339844 0 -0.0650266 0 -0.0365614 
1.57576 0 -0.116398 0 -0.00108907 0 0.000339844 0 -0.115649 0 -0.0871873 
1.65657 0 -0.149194 0 -0.00108907 0 0.000339844 0 -0.148445 0 -0.119945 
1.73737 0 -0.173903 0 -0.00108907 0 0.000339844 0 -0.173154 0 -0.144749 
1.81818 0 -0.1942 0 -0.00108907 0 0.000339844 0 -0.193451 0 -0.165011 
1.89899 0 -0.211889 0 -0.00108907 0 0.000339844 0 -0.21114 0 -0.18272 
1.9798 0 -0.228136 0 -0.00108907 0 0.000339844 0 -0.227387 0 -0.198973 
2.06061 0 -0.243563 0 -0.00108907 0 0.000339844 0 -0.242814 0 -0.214387 
2.14141 0 -0.258703 0 -0.00108907 0 0.000339844 0 -0.257954 0 -0.229571 
2.22222 0 -0.273943 0 -0.00108907 0 0.000339844 0 -0.273194 0 -0.244731 
2.30303 0 -0.28963 0 -0.00108907 0 0.000339844 0 -0.288881 0 -0.260466 
2.38384 0 -0.30602 0 -0.00108907 0 0.000339844 0 -0.305271 0 -0.276844 
2.46465 0 -0.32341 0 -0.00108907 0 0.000339844 0 -0.322661 0 -0.294267 
2.54545 0 -0.342108 0 -0.00108907 0 0.000339844 0 -0.341358 0 -0.3129 
2.62626 0 -0.347983 0 -0.00108907 0 0.000339844 0 -0.347233 0 -0.318792 
2.70707 0 -0.323222 0 -0.00108907 0 0.000339844 0 -0.322473 0 -0.294035 
2.78788 0 -0.296507 0 -0.00108907 0 0.000339844 0 -0.295758 0 -0.267302 
2.86869 0 -0.267606 0 -0.00108907 0 0.000339844 0 -0.266857 0 -0.238398 
2.94949 0 -0.236244 0 -0.00108907 0 0.000339844 0 -0.235495 0 -0.207024 
3.0303 0 -0.202053 0 -0.00108907 0 0.000339844 0 -0.201304 0 -0.172882 
3.11111 0 -0.164556 0 -0.00108907 0 0.000339844 0 -0.163807 0 -0.135342 
3.19192 0 -0.123188 0 -0.00108907 0 0.000339844 0 -0.122439 0 -0.0939807 
3.27273 0 -0.0771422 0 -0.00108907 0 0.000339844 0 -0.076393 0 -0.0479557 
3.35354 0 -0.0253876 0 -0.00108907 0 0.000339844 0 -0.0246384 0 0.00380979 
3.43434 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
3.51515 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
3.59596 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
3.67677 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
3.75758 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
3.83838 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
3.91919 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
4 0 0.00748989 0 -0.00108907 0 0.000339844 0 0.00823912 0 0.0366899 
